province,metric,value,unit
Shandong,E13_13_Plate_Glass,8999.69,10000_weight_cases
Shandong,E13_13_Pig_Iron,7262.79,10000_tons
Shandong,E13_13_Crude_Steel,7272.8,10000_tons
Shandong,E13_13_Rolled_Steel,11415.28,10000_tons
Shandong,E13_13_Metal_cutting_Machine_Tools,7.87,10000_units
Shandong,E13_13_Large_and_Medium_sized_Tractors,16.02,10000_units
Shandong,E13_13_Motor_Vehicles,183.81,10000_units
Shandong,E13_13_Cars,25.61,10000_units
Shandong,E13_13_Power_Generation_Equipment,517.14,10000_kW
Shandong,E13_13_Household_Refrigerators,1043.25,10000_units
Shandong,E13_13_Air_Conditioners,1726.14,10000_units
Shandong,E13_13_Household_Washing_Machines,1043.96,10000_units
Shandong,E13_13_Mobile_Phones,208.66,10000_units
Shandong,E13_13_Smartphone,54.35,10000_units
Shandong,E13_13_Micro_Computer_Equipment,0.14,10000_units
Shandong,E13_13_Integrated_Circuit,49.51,100_million_units
Shandong,E13_13_Color_Television_Sets,2635.09,10000_units
Shandong,E07_05_General_Public_Budget_Revenue,7711.74,100_million_yuan
Shandong,E07_05_Tax_Revenue,5039.89,100_million_yuan
Shandong,E07_05_Domestic_Value_added_Tax,1876.74,100_million_yuan
Shandong,E07_05_Corporate_Income_Tax,725.82,100_million_yuan
Shandong,E07_05_Individual_Income_Tax,234.14,100_million_yuan
Shandong,E07_05_Resource_Tax,159.46,100_million_yuan
Shandong,E07_05_City_Maintenance_and_Construction_Tax,293.92,100_million_yuan
Shandong,E07_05_House_Property_Tax,285.74,100_million_yuan
Shandong,E07_05_Stamp_Tax,159.34,100_million_yuan
Shandong,E07_05_Urban_Land_Use_Tax,346.34,100_million_yuan
Shandong,E07_05_Land_Appreciation_Tax,349.39,100_million_yuan
Shandong,E07_05_Tax_on_Vehicles_and_Boat_Operation,104.74,100_million_yuan
Shandong,E07_05_Farm_Land_Occupation_Tax,113.46,100_million_yuan
Shandong,E07_05_Deed_Tax,364.4,100_million_yuan
Shandong,E07_05_Tobacco_Leaf_Tax,3.47,100_million_yuan
Shandong,E07_05_Environment_Protection_Tax,22.28,100_million_yuan
Shandong,E07_05_Other_Tax_Revenue,0.64,100_million_yuan
Shandong,E07_05_Non_Tax_Revenue,2671.86,100_million_yuan
Shandong,E07_05_Special_Program_Receipts,391.43,100_million_yuan
Shandong,E07_05_Charge_of_Administrative_and_Institutional_Units,269.39,100_million_yuan
Shandong,E07_05_Penalty_Receipts,360.54,100_million_yuan
Shandong,E07_05_Operating_Income_from_Government_Capital,105.24,100_million_yuan
Shandong,E07_05_Income_from_Use_of_State_owned_Resources_Assets,1430.32,100_million_yuan
Shandong,E07_05_Other_Revenue,114.93,100_million_yuan
Shandong,E07_06_General_Public_Budget_Expenditure,13077.19,100_million_yuan
Shandong,E07_06_Expenditure_for_General_Public_Services,1132.54,100_million_yuan
Shandong,E07_06_Expenditure_for_Foreign_Affairs,NA,100_million_yuan
Shandong,E07_06_Expenditure_for_National_Defense,12.48,100_million_yuan
Shandong,E07_06_Expenditure_for_Public_Security,637.49,100_million_yuan
Shandong,E07_06_Expenditure_for_Education,2748.74,100_million_yuan
Shandong,E07_06_Expenditure_for_Science_and_Technology,298.52,100_million_yuan
Shandong,E07_06_Expenditure_for_Culture_Tourism_Sport_and_Media,166.21,100_million_yuan
Shandong,E07_06_Expenditure_for_Social_Security_and_Employment,2325.34,100_million_yuan
Shandong,E07_06_Expenditure_for_Health_Care,1177.4,100_million_yuan
Shandong,E07_06_Expenditure_for_Energy_Conservation_and_Environment_Protection,190.1,100_million_yuan
Shandong,E07_06_Expenditure_for_Urban_and_Rural_Community_Affairs,1376.77,100_million_yuan
Shandong,E07_06_Expenditure_for_Agriculture_Forestry_and_Water_Conservancy,1168.02,100_million_yuan
Shandong,E07_06_Expenditure_for_Transportation,368.86,100_million_yuan
Shandong,E07_06_Expenditure_for_Resource_Exploration_and_Industrial_Information,301.6,100_million_yuan
Shandong,E07_06_Expenditure_for_Commerce_and_Services,107.83,100_million_yuan
Shandong,E07_06_Expenditure_for_Financial_Affairs,73.02,100_million_yuan
Shandong,E07_06_Expenditure_for_Assistance_to_Other_Regions,38,100_million_yuan
Shandong,E07_06_Expenditure_for_Nature_Resources_Ocean_and_Weather,142.44,100_million_yuan
Shandong,E07_06_Expenditure_for_Housing_Security,339.95,100_million_yuan
Shandong,E07_06_Expenditure_for_Reserve_of_Grain_Oil_and_Other_Materials,29.31,100_million_yuan
Shandong,E07_06_Expenditure_for_Prevention_of_Disasters_and_Emergency_Management,132.52,100_million_yuan
Shandong,E07_06_Expenditure_for_Interest_Payments_on_Debts,256.04,100_million_yuan
Shandong,E07_06_Expenditure_for_Issuing_Debts,0.98,100_million_yuan
Shandong,E07_06_Other_Expenditure,53.01,100_million_yuan
Shandong,E18_22_Premium_of_Primary_Insurance_Subtotal,3598.09,100_million_yuan
Shandong,E18_22_Premium_of_Primary_Insurance_Property_Insurance,819.95,100_million_yuan
Shandong,E18_22_Premium_of_Primary_Insurance_Life_Insurance,2778.13,100_million_yuan
Shandong,E18_22_Claim_Payment_Subtotal,1456.21,100_million_yuan
Shandong,E18_22_Claim_Payment_Property_Insurance,566.93,100_million_yuan
Shandong,E18_22_Claim_Payment_Life_Insurance,889.29,100_million_yuan
Shandong,E20_07_Full_time_Equivalent_of_R_and_D_Personnel,440405,man_year
Shandong,E20_07_Expenditure_on_R_and_D,20071293,10000_yuan
Shandong,E20_07_Number_of_Patent_Applications,122027,piece
Shandong,E20_07_Patent_Applications_Inventions,47339,piece
Shandong,E20_07_Number_of_Effective_Inventions,181509,piece
Shandong,E20_10_Projects_for_New_Products_Development,123600,counts
Shandong,E20_10_Expenditure_on_New_Products_Development,26910878,10000_yuan
Shandong,E20_10_Sales_Revenue_of_New_Products,391971577,10000_yuan
Shandong,E20_10_Exports,57152123,10000_yuan
Shandong,E20_20_Applications_Total,442533,piece
Shandong,E20_20_Applications_Inventions,110207,piece
Shandong,E20_20_Applications_Utility_Models,295357,piece
Shandong,E20_20_Applications_Appearance_Designs,36969,piece
Shandong,E20_20_Authorizations_Total,281580,piece
Shandong,E20_20_Authorizations_Inventions,63822,piece
Shandong,E20_20_Authorizations_Utility_Models,191435,piece
Shandong,E20_20_Authorizations_Appearance_Designs,26323,piece
Shandong,E20_26_Transaction_Value_in_Technical_Markets_2017,5116448,10000_yuan
Shandong,E20_26_Transaction_Value_in_Technical_Markets_2018,8199520,10000_yuan
Shandong,E20_26_Transaction_Value_in_Technical_Markets_2019,11100178,10000_yuan
Shandong,E20_26_Transaction_Value_in_Technical_Markets_2020,19038906,10000_yuan
